No,no_focal,date,subject,start_time,fin_time,time,consort,activity,T_G,RG,RGsuc3_TF,RGsuc3,G_size1,Gr,groomer,groomee,groomer2,groomee2,x0_1m,x1_3m,x3_5m,x5_10m,Event,agg_male,agg_mf,agg_focal,aggressor1,aggressor2,victim1,victim2,type,memo,aggressor,victim
1607,18,2018-10-13T00:00:00Z,Hen,NA,NA,7,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1608,18,2018-10-13T00:00:00Z,Hen,NA,NA,8,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1609,18,2018-10-13T00:00:00Z,Hen,NA,NA,9,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1610,18,2018-10-13T00:00:00Z,Hen,NA,NA,10,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1611,18,2018-10-13T00:00:00Z,Hen,NA,NA,11,4,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1612,18,2018-10-13T00:00:00Z,Hen,NA,NA,12,4,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1613,18,2018-10-13T00:00:00Z,Hen,NA,NA,13,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1614,18,2018-10-13T00:00:00Z,Hen,NA,NA,14,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1615,18,2018-10-13T00:00:00Z,Hen,NA,NA,15,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1616,18,2018-10-13T00:00:00Z,Hen,NA,NA,16,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1617,18,2018-10-13T00:00:00Z,Hen,NA,NA,17,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1618,18,2018-10-13T00:00:00Z,Hen,NA,NA,18,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1619,18,2018-10-13T00:00:00Z,Hen,NA,NA,19,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1620,18,2018-10-13T00:00:00Z,Hen,NA,NA,20,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1621,18,2018-10-13T00:00:00Z,Hen,NA,NA,21,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1622,18,2018-10-13T00:00:00Z,Hen,NA,NA,22,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1623,18,2018-10-13T00:00:00Z,Hen,NA,NA,23,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1624,18,2018-10-13T00:00:00Z,Hen,NA,NA,24,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1625,18,2018-10-13T00:00:00Z,Hen,NA,NA,25,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1626,18,2018-10-13T00:00:00Z,Hen,NA,NA,26,4,R,G,1,0,0,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1627,18,2018-10-13T00:00:00Z,Hen,NA,NA,27,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1628,18,2018-10-13T00:00:00Z,Hen,NA,NA,28,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1629,18,2018-10-13T00:00:00Z,Hen,NA,NA,29,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,LK,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1630,18,2018-10-13T00:00:00Z,Hen,NA,NA,30,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1631,18,2018-10-13T00:00:00Z,Hen,NA,NA,31,4,G,G,1,0,0,2,1,Hen,KR,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1632,18,2018-10-13T00:00:00Z,Hen,NA,NA,32,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"KR,LK",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1633,18,2018-10-13T00:00:00Z,Hen,NA,NA,33,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1634,18,2018-10-13T00:00:00Z,Hen,NA,NA,34,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,LK,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1635,18,2018-10-13T00:00:00Z,Hen,NA,NA,35,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1636,18,2018-10-13T00:00:00Z,Hen,NA,NA,36,4,R,G,1,0,0,1,0,NA,NA,NA,NA,KR,Mei,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1637,18,2018-10-13T00:00:00Z,Hen,NA,NA,37,4,F,T,0,0,0,NA,0,NA,NA,NA,NA,KR,Mei,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1638,18,2018-10-13T00:00:00Z,Hen,NA,NA,38,4,F,T,0,0,0,NA,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1639,18,2018-10-13T00:00:00Z,Hen,NA,NA,39,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1640,18,2018-10-13T00:00:00Z,Hen,NA,NA,40,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1641,18,2018-10-13T00:00:00Z,Hen,NA,NA,41,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1642,18,2018-10-13T00:00:00Z,Hen,NA,NA,42,4,R,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1643,18,2018-10-13T00:00:00Z,Hen,NA,NA,43,4,R,G,1,0,0,1,0,NA,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1644,18,2018-10-13T00:00:00Z,Hen,NA,NA,44,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1645,18,2018-10-13T00:00:00Z,Hen,NA,NA,45,4,M,T,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1646,18,2018-10-13T00:00:00Z,Hen,NA,NA,46,4,R,T,1,0,0,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1647,18,2018-10-13T00:00:00Z,Hen,NA,NA,47,4,F,T,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1648,18,2018-10-13T00:00:00Z,Hen,NA,NA,48,4,F,T,0,0,0,NA,0,NA,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1649,18,2018-10-13T00:00:00Z,Hen,NA,NA,49,4,R,T,1,0,0,1,0,NA,NA,NA,NA,KR,NA,NA,NA,"Lg(LK,Hen)",NA,1,1,LK,NA,NA,NA,NA,NA,LK,Hen
1650,18,2018-10-13T00:00:00Z,Hen,NA,NA,50,4,O,T,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1651,18,2018-10-13T00:00:00Z,Hen,NA,NA,51,4,R,T,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1652,18,2018-10-13T00:00:00Z,Hen,NA,NA,52,4,F,T,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1653,18,2018-10-13T00:00:00Z,Hen,NA,NA,53,4,G,T,1,1,1,2,1,Hen,KR,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1654,18,2018-10-13T00:00:00Z,Hen,NA,NA,54,4,G,T,1,1,1,2,1,Hen,KR,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1655,18,2018-10-13T00:00:00Z,Hen,NA,NA,55,4,G,T,1,1,1,2,1,Hen,KR,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1656,18,2018-10-13T00:00:00Z,Hen,NA,NA,56,4,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Ch(KR,Mei)",NA,1,0,NA,NA,NA,NA,NA,NA,KR,Mei
1657,18,2018-10-13T00:00:00Z,Hen,NA,NA,57,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1658,18,2018-10-13T00:00:00Z,Hen,NA,NA,58,4,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1659,18,2018-10-13T00:00:00Z,Hen,NA,NA,59,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1660,18,2018-10-13T00:00:00Z,Hen,NA,NA,60,4,G,G,1,1,1,2,1,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1661,18,2018-10-13T00:00:00Z,Hen,NA,NA,61,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1662,18,2018-10-13T00:00:00Z,Hen,NA,NA,62,4,G,G,1,1,1,2,1,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1663,18,2018-10-13T00:00:00Z,Hen,NA,NA,63,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1664,18,2018-10-13T00:00:00Z,Hen,NA,NA,64,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1665,18,2018-10-13T00:00:00Z,Hen,NA,NA,65,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1666,18,2018-10-13T00:00:00Z,Hen,NA,NA,66,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1667,18,2018-10-13T00:00:00Z,Hen,NA,NA,67,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1668,18,2018-10-13T00:00:00Z,Hen,NA,NA,68,4,R,G,1,1,1,2,0,NA,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1669,18,2018-10-13T00:00:00Z,Hen,NA,NA,69,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1670,18,2018-10-13T00:00:00Z,Hen,NA,NA,70,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1671,18,2018-10-13T00:00:00Z,Hen,NA,NA,71,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1672,18,2018-10-13T00:00:00Z,Hen,NA,NA,72,4,R,G,1,1,1,2,0,NA,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1673,18,2018-10-13T00:00:00Z,Hen,NA,NA,73,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1674,18,2018-10-13T00:00:00Z,Hen,NA,NA,74,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1675,18,2018-10-13T00:00:00Z,Hen,NA,NA,75,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1676,18,2018-10-13T00:00:00Z,Hen,NA,NA,76,4,R,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1677,18,2018-10-13T00:00:00Z,Hen,NA,NA,77,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1678,18,2018-10-13T00:00:00Z,Hen,NA,NA,78,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Lg(Hen,EG)",NA,1,0,NA,NA,NA,NA,NA,NA,Hen,EG
1679,18,2018-10-13T00:00:00Z,Hen,NA,NA,79,4,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1680,18,2018-10-13T00:00:00Z,Hen,NA,NA,80,4,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1681,18,2018-10-13T00:00:00Z,Hen,NA,NA,81,4,R,G,1,1,1,2,0,NA,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1682,18,2018-10-13T00:00:00Z,Hen,NA,NA,82,4,R,G,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1683,18,2018-10-13T00:00:00Z,Hen,NA,NA,83,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Lg(KR,Hen)",NA,1,1,KR,NA,NA,NA,NA,NA,KR,Hen
1684,18,2018-10-13T00:00:00Z,Hen,NA,NA,84,4,R,T,1,1,1,2,0,NA,NA,NA,NA,KR,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1685,18,2018-10-13T00:00:00Z,Hen,NA,NA,85,4,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1686,18,2018-10-13T00:00:00Z,Hen,NA,NA,86,4,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1687,18,2018-10-13T00:00:00Z,Hen,NA,NA,87,4,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1688,18,2018-10-13T00:00:00Z,Hen,NA,NA,88,4,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1689,18,2018-10-13T00:00:00Z,Hen,NA,NA,89,4,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1690,19,2018-10-14T00:00:00Z,Kil,NA,NA,0,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1691,19,2018-10-14T00:00:00Z,Kil,NA,NA,1,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1692,19,2018-10-14T00:00:00Z,Kil,NA,NA,2,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1693,19,2018-10-14T00:00:00Z,Kil,NA,NA,3,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1694,19,2018-10-14T00:00:00Z,Kil,NA,NA,4,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,IT,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1695,19,2018-10-14T00:00:00Z,Kil,NA,NA,5,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,IT,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1696,19,2018-10-14T00:00:00Z,Kil,NA,NA,6,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1697,19,2018-10-14T00:00:00Z,Kil,NA,NA,7,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1698,19,2018-10-14T00:00:00Z,Kil,NA,NA,8,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1699,19,2018-10-14T00:00:00Z,Kil,NA,NA,9,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1700,19,2018-10-14T00:00:00Z,Kil,NA,NA,10,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1701,19,2018-10-14T00:00:00Z,Kil,NA,NA,11,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1702,19,2018-10-14T00:00:00Z,Kil,NA,NA,12,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1703,19,2018-10-14T00:00:00Z,Kil,NA,NA,13,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1704,19,2018-10-14T00:00:00Z,Kil,NA,NA,14,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1705,19,2018-10-14T00:00:00Z,Kil,NA,NA,15,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1706,19,2018-10-14T00:00:00Z,Kil,NA,NA,16,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1707,19,2018-10-14T00:00:00Z,Kil,NA,NA,17,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1708,19,2018-10-14T00:00:00Z,Kil,NA,NA,18,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1709,19,2018-10-14T00:00:00Z,Kil,NA,NA,19,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1710,19,2018-10-14T00:00:00Z,Kil,NA,NA,20,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1711,19,2018-10-14T00:00:00Z,Kil,NA,NA,21,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1712,19,2018-10-14T00:00:00Z,Kil,NA,NA,22,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1713,19,2018-10-14T00:00:00Z,Kil,NA,NA,23,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1714,19,2018-10-14T00:00:00Z,Kil,NA,NA,24,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"TY,Kol",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1715,19,2018-10-14T00:00:00Z,Kil,NA,NA,25,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1716,19,2018-10-14T00:00:00Z,Kil,NA,NA,26,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1717,19,2018-10-14T00:00:00Z,Kil,NA,NA,27,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kol,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1718,19,2018-10-14T00:00:00Z,Kil,NA,NA,28,0,M,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1719,19,2018-10-14T00:00:00Z,Kil,NA,NA,29,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1720,19,2018-10-14T00:00:00Z,Kil,NA,NA,30,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1721,19,2018-10-14T00:00:00Z,Kil,NA,NA,31,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1722,19,2018-10-14T00:00:00Z,Kil,NA,NA,32,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kur,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1723,19,2018-10-14T00:00:00Z,Kil,NA,NA,33,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kur,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1724,19,2018-10-14T00:00:00Z,Kil,NA,NA,34,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kur,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1725,19,2018-10-14T00:00:00Z,Kil,NA,NA,35,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1726,19,2018-10-14T00:00:00Z,Kil,NA,NA,36,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1727,19,2018-10-14T00:00:00Z,Kil,NA,NA,37,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1728,19,2018-10-14T00:00:00Z,Kil,NA,NA,38,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1729,19,2018-10-14T00:00:00Z,Kil,NA,NA,39,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1730,19,2018-10-14T00:00:00Z,Kil,NA,NA,40,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1731,19,2018-10-14T00:00:00Z,Kil,NA,NA,41,0,M,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1732,19,2018-10-14T00:00:00Z,Kil,NA,NA,42,0,R,LT,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1733,19,2018-10-14T00:00:00Z,Kil,NA,NA,43,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,IT,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
