no_focal,date,subject,time,activity,T_G,RGsize,x0_1m,x1_3m,x3_5m,x5_10m,N,ok
m18_82,2018-11-10T00:00:00Z,Kil,71,R,G,1,NA,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,72,R,G,1,NA,KT,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,73,R,G,1,NA,KT,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,74,R,G,1,NA,KT,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,75,R,G,1,NA,KT,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,76,R,G,1,NA,KT,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,77,R,G,1,NA,KT,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,78,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,79,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,80,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,81,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,82,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,83,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,84,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,85,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,86,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,87,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,88,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,90,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,91,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,92,R,G,1,KT,NA,NA,NA,NA,NA
m18_82,2018-11-10T00:00:00Z,Kil,93,R,G,1,KT,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,12,R,G,1,NA,Tot,NA,NA,2,0
m18_83,2018-11-10T00:00:00Z,Ntr,13,R,G,1,NA,Tot,NA,NA,2,0
m18_83,2018-11-10T00:00:00Z,Ntr,14,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,16,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,17,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,18,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,19,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,20,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,21,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,22,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,23,G,G,1,Kit,"LK,TY",NA,NA,4,0
m18_83,2018-11-10T00:00:00Z,Ntr,24,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,25,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,26,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,27,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,28,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,29,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,30,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,31,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,32,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,33,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,39,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,40,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,53,G,G,1,NA,IT,NA,NA,2,0
m18_83,2018-11-10T00:00:00Z,Ntr,54,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,55,G,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,57,R,G,1,NA,NA,NA,NA,NA,NA
m18_83,2018-11-10T00:00:00Z,Ntr,63,G,G,3,"Ako,Hen",NA,NA,NA,3,1
m18_83,2018-11-10T00:00:00Z,Ntr,64,G,G,3,"Ako,Hen",NA,NA,NA,3,1
m18_83,2018-11-10T00:00:00Z,Ntr,65,G,G,3,"Ako,Hen",NA,NA,NA,3,1
m18_83,2018-11-10T00:00:00Z,Ntr,66,G,G,3,"Ako,Hen",NA,NA,NA,3,1
m18_83,2018-11-10T00:00:00Z,Ntr,67,R,G,3,"Ako,Hen",NA,NA,NA,3,1
m18_83,2018-11-10T00:00:00Z,Ntr,68,G,G,3,"Ako,Hen",NA,NA,NA,3,1
m18_83,2018-11-10T00:00:00Z,Ntr,69,G,G,2,Hen,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,70,G,G,2,Hen,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,71,G,G,2,Hen,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,72,G,G,2,Hen,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,73,G,G,2,Hen,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,74,G,G,2,Hen,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,75,G,G,2,Hen,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,76,R,G,2,NA,"KR,Ako",NA,NA,3,0
m18_83,2018-11-10T00:00:00Z,Ntr,77,G,G,2,Ako,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,78,G,G,2,Ako,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,79,G,G,2,Ako,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,80,G,G,2,Ako,NA,NA,NA,2,1
m18_83,2018-11-10T00:00:00Z,Ntr,85,R,G,1,NA,Ako,NA,NA,2,0
m18_84,2018-11-10T00:00:00Z,Hot,0,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,1,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,2,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,3,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,4,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,5,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,6,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,7,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,8,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,9,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,10,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,11,R,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,12,G,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,49,R,G,2,NA,"KR,Hen",NA,NA,3,0
m18_84,2018-11-10T00:00:00Z,Hot,57,R,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,76,R,G,1,NA,NA,NA,NA,NA,NA
m18_84,2018-11-10T00:00:00Z,Hot,81,R,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,14,G,G,2,NA,TY,NA,NA,2,1
m18_85,2018-11-11T00:00:00Z,Koh,15,G,G,3,NA,TY,Ntr,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,16,G,G,3,NA,TY,Ntr,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,17,G,G,3,NA,TY,Ntr,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,18,G,G,3,NA,TY,Ntr,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,19,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,20,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,21,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,22,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,23,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,24,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,25,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,26,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,27,R,G,1,NA,LK,NA,NA,2,0
m18_85,2018-11-11T00:00:00Z,Koh,28,G,G,3,NA,"Kur,LK",NA,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,29,G,G,2,NA,Kur,NA,NA,2,1
m18_85,2018-11-11T00:00:00Z,Koh,30,G,G,2,NA,Kur,NA,NA,2,1
m18_85,2018-11-11T00:00:00Z,Koh,31,G,G,2,NA,Kur,NA,NA,2,1
m18_85,2018-11-11T00:00:00Z,Koh,32,G,G,2,NA,Kur,NA,NA,2,1
m18_85,2018-11-11T00:00:00Z,Koh,33,G,G,2,NA,Kur,NA,NA,2,1
m18_85,2018-11-11T00:00:00Z,Koh,34,G,G,2,NA,Kur,NA,NA,2,1
m18_85,2018-11-11T00:00:00Z,Koh,35,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,36,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,37,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,38,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,39,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,40,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,41,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,42,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,43,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,44,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,45,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,46,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,47,R,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,48,G,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,49,R,G,1,NA,NA,NA,NA,NA,NA
m18_85,2018-11-11T00:00:00Z,Koh,50,G,G,7,"Kun,Ntr,Kol,Kur","TY,Kil",NA,NA,7,1
m18_85,2018-11-11T00:00:00Z,Koh,51,G,G,7,"Kun,Ntr,Kol,Kur","TY,Kil",NA,NA,7,1
m18_85,2018-11-11T00:00:00Z,Koh,52,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,53,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,54,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,55,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,56,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,57,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,58,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,59,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,60,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,61,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,62,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,63,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,64,R,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,65,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,66,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,67,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,68,G,G,6,"Kun,Kur","Kol,Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,69,G,G,6,"Kun,Kur","Kol,Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,70,G,G,6,"Kun,Kur,Kol","Kil,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,71,G,G,6,"Kil,Kur","Kol,Kun,TY",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,72,R,G,6,NA,"Kil,TY,Kur,Kun",NA,NA,5,0
m18_85,2018-11-11T00:00:00Z,Koh,73,G,G,5,NA,"Kil,TY,Kur,Kun",NA,NA,5,1
m18_85,2018-11-11T00:00:00Z,Koh,74,R,G,5,NA,"Kil,TY,Kur,Kun,Mik",NA,NA,6,0
m18_85,2018-11-11T00:00:00Z,Koh,75,G,G,6,NA,"Kil,TY,Kur,Kun,Mik",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,76,R,G,6,NA,"Kil,TY,Kur,Kun,Mik",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,77,G,G,6,NA,"Kil,TY,Kur,Kun,Mik",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,78,G,G,6,NA,"Kil,TY,Kur,Kun,Mik",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,79,G,G,6,NA,"Kil,TY,Kur,Kun,Mik",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,80,G,G,6,NA,"Kil,TY,Kur,Kun,Mik",NA,NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,81,R,G,4,NA,"Kil,TY,Mik",NA,NA,4,1
m18_85,2018-11-11T00:00:00Z,Koh,82,G,G,4,NA,"Kil,TY,Mik",NA,NA,4,1
m18_85,2018-11-11T00:00:00Z,Koh,83,G,G,4,NA,"Kil,TY,Mik",NA,NA,4,1
m18_85,2018-11-11T00:00:00Z,Koh,84,G,G,4,NA,"Kil,TY,Mik",NA,NA,4,1
m18_85,2018-11-11T00:00:00Z,Koh,85,G,G,3,NA,"Kil,TY",NA,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,86,G,G,3,NA,"Kil,TY",NA,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,87,G,G,5,NA,"Kil,TY,Tot",Ntr,NA,5,1
m18_85,2018-11-11T00:00:00Z,Koh,88,G,G,3,NA,"Kil,TY",NA,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,89,G,G,7,NA,"Kil,TY","Kun,Kol,Ako,Kur",NA,7,1
m18_85,2018-11-11T00:00:00Z,Koh,90,G,G,7,NA,"Kil,TY","Kol,Kun,Kur",Ako,7,1
m18_85,2018-11-11T00:00:00Z,Koh,91,G,G,6,NA,"Kil,TY","Kol,Kun,Kur",NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,92,G,G,3,"Kil,TY",NA,NA,NA,3,1
m18_85,2018-11-11T00:00:00Z,Koh,93,G,G,6,"Kil,TY",NA,NA,NA,3,0
m18_85,2018-11-11T00:00:00Z,Koh,94,G,G,6,"Kil,TY",NA,NA,NA,3,0
m18_85,2018-11-11T00:00:00Z,Koh,95,G,G,6,"Kil,TY",Ten,"Tam,Mik",NA,6,1
m18_85,2018-11-11T00:00:00Z,Koh,96,G,G,4,NA,Ten,"Tam,Mik",NA,4,1
m18_85,2018-11-11T00:00:00Z,Koh,97,R,G,4,Kil,"Kur,Kol,Mik",NA,NA,5,0
m18_86,2018-11-11T00:00:00Z,Ten,26,R,G,1,NA,NA,NA,NA,NA,NA
m18_86,2018-11-11T00:00:00Z,Ten,27,R,G,1,NA,NA,NA,NA,NA,NA
m18_86,2018-11-11T00:00:00Z,Ten,28,R,G,1,NA,NA,NA,NA,NA,NA
m18_86,2018-11-11T00:00:00Z,Ten,29,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,30,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,31,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,32,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,33,G,G,3,"Ako,Tam",NA,NA,NA,3,1
m18_86,2018-11-11T00:00:00Z,Ten,34,G,G,3,"Ako,Tam",NA,NA,NA,3,1
m18_86,2018-11-11T00:00:00Z,Ten,35,G,G,3,"Ako,Tam",NA,NA,NA,3,1
m18_86,2018-11-11T00:00:00Z,Ten,36,G,G,3,"Ako,Tam",NA,NA,NA,3,1
m18_86,2018-11-11T00:00:00Z,Ten,37,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,38,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,39,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,40,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,41,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,42,G,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,43,R,G,2,Ako,NA,NA,NA,2,1
m18_86,2018-11-11T00:00:00Z,Ten,44,G,G,1,NA,NA,NA,NA,NA,NA
m18_86,2018-11-11T00:00:00Z,Ten,45,G,G,1,NA,NA,NA,NA,NA,NA
m18_86,2018-11-11T00:00:00Z,Ten,46,G,G,1,Tam,NA,NA,NA,2,0
m18_86,2018-11-11T00:00:00Z,Ten,47,G,G,1,NA,NA,NA,NA,NA,NA
m18_86,2018-11-11T00:00:00Z,Ten,48,G,G,1,NA,NA,NA,NA,NA,NA
m18_86,2018-11-11T00:00:00Z,Ten,75,R,G,1,NA,Hot,NA,NA,2,0
m18_86,2018-11-11T00:00:00Z,Ten,77,G,G,6,NA,"Kil,Kol,TY","Mik,Mei",NA,6,1
m18_86,2018-11-11T00:00:00Z,Ten,78,G,G,3,NA,"Mik,TY",NA,NA,3,1
m18_86,2018-11-11T00:00:00Z,Ten,79,G,G,3,NA,"Ntr(M),Mik",Ako,NA,3,1
m18_87,2018-11-11T00:00:00Z,Mal,47,G,G,5,Mik,"Tam,,Tot",Hen,NA,5,1
m18_87,2018-11-11T00:00:00Z,Mal,48,G,G,5,Mik,"Tam,,Tot",Hen,NA,5,1
m18_87,2018-11-11T00:00:00Z,Mal,49,G,G,6,"Mik,Kol","Tam,,Tot",Hen,NA,6,1
m18_87,2018-11-11T00:00:00Z,Mal,50,G,G,5,Mik,"Tam,,Tot",Hen,NA,5,1
m18_87,2018-11-11T00:00:00Z,Mal,51,G,G,5,Mik,"Tam,,Tot",Hen,NA,5,1
m18_87,2018-11-11T00:00:00Z,Mal,52,R,G,5,Mik,"Tam,,Tot",Hen,NA,5,1
m18_88,2018-11-12T00:00:00Z,Ako,33,G,G,2,Mal,Mei,NA,NA,3,0
m18_88,2018-11-12T00:00:00Z,Ako,34,G,G,3,"Mal,Ten",NA,NA,NA,3,1
m18_88,2018-11-12T00:00:00Z,Ako,35,G,G,3,"Ten,Ntr",NA,NA,NA,3,1
m18_88,2018-11-12T00:00:00Z,Ako,37,R,G,1,NA,Tam,NA,NA,2,0
m18_88,2018-11-12T00:00:00Z,Ako,38,G,G,3,"Hen,Mei",NA,NA,NA,3,1
m18_88,2018-11-12T00:00:00Z,Ako,39,G,G,2,Hen,Mei,NA,NA,3,0
m18_88,2018-11-12T00:00:00Z,Ako,40,G,G,4,Hen,Mei,Ntr,NA,4,1
m18_88,2018-11-12T00:00:00Z,Ako,41,G,G,4,NA,"Hen,Mei",Ntr,NA,4,1
m18_88,2018-11-12T00:00:00Z,Ako,42,G,G,5,Hot,"Hen,Mei",Ntr,NA,5,1
m18_88,2018-11-12T00:00:00Z,Ako,43,G,G,6,"Ten,Hot","Mei,Hen",Ntr,NA,6,1
m18_88,2018-11-12T00:00:00Z,Ako,44,G,G,6,"Ten,Hot","Mei,Hen",Ntr,NA,6,1
m18_88,2018-11-12T00:00:00Z,Ako,45,G,G,6,"Ten,Hot","Mei,Hen",Ntr,NA,6,1
m18_88,2018-11-12T00:00:00Z,Ako,46,G,G,5,"Ten,Hot","Mei,Hen",NA,NA,5,1
m18_88,2018-11-12T00:00:00Z,Ako,47,G,G,5,"Ten,Hot","Mei,Hen",NA,NA,5,1
m18_88,2018-11-12T00:00:00Z,Ako,48,G,G,5,"Ten,Hot","Mei,Hen",NA,NA,5,1
m18_88,2018-11-12T00:00:00Z,Ako,49,G,G,7,"Ten,Hot","Mei,Hen","IT,Kit",NA,7,1
m18_88,2018-11-12T00:00:00Z,Ako,50,G,G,7,"Ten,Hot","Mei,Hen","IT,Kit",NA,7,1
m18_88,2018-11-12T00:00:00Z,Ako,51,G,G,7,"Ten,Hot","Mei,Hen","IT,Kit",NA,7,1
m18_88,2018-11-12T00:00:00Z,Ako,52,R,G,7,"Ten,Hot","Mei,Hen","IT,Kit",NA,7,1
m18_88,2018-11-12T00:00:00Z,Ako,53,R,G,9,Kur,"Kit,IT","Hen,Mei","Mik,Ten",8,0
m18_88,2018-11-12T00:00:00Z,Ako,73,G,G,1,NA,TY,NA,NA,2,0
m18_88,2018-11-12T00:00:00Z,Ako,74,G,G,1,NA,TY,NA,NA,2,0
m18_88,2018-11-12T00:00:00Z,Ako,75,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,76,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,77,G,G,2,Kol,NA,NA,NA,2,1
m18_88,2018-11-12T00:00:00Z,Ako,78,G,G,2,Kol,NA,NA,NA,2,1
m18_88,2018-11-12T00:00:00Z,Ako,79,G,G,2,Kol,NA,NA,NA,2,1
m18_88,2018-11-12T00:00:00Z,Ako,80,G,G,2,Kol,NA,NA,NA,2,1
m18_88,2018-11-12T00:00:00Z,Ako,81,G,G,2,Kol,NA,NA,NA,2,1
m18_88,2018-11-12T00:00:00Z,Ako,83,G,G,1,NA,"Kil,Kol",NA,NA,3,0
m18_88,2018-11-12T00:00:00Z,Ako,84,R,G,2,NA,Kil,NA,NA,2,1
m18_88,2018-11-12T00:00:00Z,Ako,86,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,87,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,88,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,89,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,90,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,91,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,92,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,93,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,94,R,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,95,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,96,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,97,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,98,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,99,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,100,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,101,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,102,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,103,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,104,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,106,G,G,1,NA,NA,NA,NA,NA,NA
m18_88,2018-11-12T00:00:00Z,Ako,107,R,G,2,Kun,NA,NA,NA,2,1
m18_90,2018-11-13T00:00:00Z,Mik,2,R,G,1,NA,Kur,NA,NA,2,0
m18_90,2018-11-13T00:00:00Z,Mik,9,R,G,1,NA,"Kur,Kol",NA,NA,3,0
m18_90,2018-11-13T00:00:00Z,Mik,25,R,G,2,NA,Tot,NA,NA,2,1
m18_90,2018-11-13T00:00:00Z,Mik,26,R,G,1,NA,NA,NA,NA,NA,NA
m18_90,2018-11-13T00:00:00Z,Mik,27,R,G,1,NA,NA,NA,NA,NA,NA
m18_90,2018-11-13T00:00:00Z,Mik,28,G,G,1,NA,NA,NA,NA,NA,NA
m18_90,2018-11-13T00:00:00Z,Mik,29,G,G,1,NA,NA,NA,NA,NA,NA
m18_90,2018-11-13T00:00:00Z,Mik,30,G,G,1,NA,NA,NA,NA,NA,NA
m18_90,2018-11-13T00:00:00Z,Mik,32,G,G,1,NA,NA,NA,NA,NA,NA
